PartyId,direction_flag,prob_consolidation,prob_outflow_risk,prob_neutral,action_priority_score,total_external_balance,total_cytd_inflow,total_cytd_outflow,has_large_withdrawal,has_rollover,has_external_account,tenure_years,PartyAge
15733071,Outflow Risk,0.0,0.9615,0.0385,0.9615,0.0,0.0,511854.42,1,0,0,5.08767123287671,92
1529582,Outflow Risk,0.0,0.9614,0.0386,0.9614,0.0,0.0,202125.85,1,0,0,15.64931507,79
3910504,Outflow Risk,0.0,0.961,0.039,0.961,0.0,0.0,1286616.54,1,0,0,24.8356164383561,82
14095866,Outflow Risk,0.0,0.9597,0.0403,0.9597,0.0,0.0,1301573.5,1,0,0,17.2246575342465,84
6190039,Outflow Risk,0.0,0.9569,0.0431,0.9569,0.0,0.0,1843267.57,1,0,0,23.4876712328767,75
26201866,Outflow Risk,0.0,0.9562,0.0438,0.9562,0.0,0.0,418913.01,1,0,0,2.30684931506849,28
2265429,Outflow Risk,0.0095,0.9473,0.0432,0.9549,100000.0,0.0,810000.0,1,0,1,11.24383562,82
1068046,Outflow Risk,0.0,0.9548,0.0452,0.9548,0.0,0.0,120000.0,1,0,0,17.00547945,72
5953908,Outflow Risk,0.0,0.9544,0.0456,0.9544,0.0,0.0,1466705.17,1,0,0,31.9561643835616,77
6120069,Outflow Risk,0.0,0.9543,0.0457,0.9543,0.0,0.0,2253890.31,1,0,0,34.5643835616438,96
5964813,Outflow Risk,0.0,0.9542,0.0458,0.9542,0.0,0.0,2314000.0,1,0,0,41.0191780821917,75
6107668,Outflow Risk,0.0,0.9541,0.0459,0.9541,0.0,0.0,244319.96,1,0,0,39.3123287671232,81
2867193,Outflow Risk,0.0,0.9538,0.0462,0.9538,0.0,0.0,782103.92,1,0,0,11.37534247,91
31570802,Outflow Risk,0.0,0.9534,0.0466,0.9534,0.0,0.0,257815.96,1,0,0,0.934246575342465,57
3840156,Outflow Risk,0.0,0.9531,0.0469,0.9531,0.0,0.0,750000.0,1,0,0,8.53424657534246,56
5841480,Outflow Risk,0.0,0.9525,0.0475,0.9525,0.0,0.0,2396055.05,1,0,0,6.97534246575342,57
189906,Outflow Risk,0.0,0.9487,0.0513,0.9487,0.0,0.0,778464.76,1,0,0,19.04931507,84
4635307,Outflow Risk,0.0,0.9467,0.0533,0.9467,0.0,0.0,987964.34,1,0,0,7.54246575342465,89
12007060,Outflow Risk,0.0,0.9464,0.0536,0.9464,0.0,0.0,151066.82,1,0,0,6.1972602739726,63
23024304,Outflow Risk,0.0,0.9459,0.0541,0.9459,0.0,0.0,355314.79,1,0,0,2.9917808219178,71
22451560,Outflow Risk,0.0098,0.9375,0.0527,0.9453,447251.37,0.0,2142000.0,1,0,1,3.37260273972602,71
15733174,Outflow Risk,0.0,0.9449,0.0551,0.9449,0.0,0.0,356212.86,1,0,0,1.61095890410958,89
27179190,Outflow Risk,0.0,0.9438,0.0562,0.9438,0.0,0.0,171753.3,1,0,0,2.14246575342465,57
89575,Outflow Risk,0.0101,0.9349,0.055,0.943,2279000.0,0.0,2985673.48,1,0,1,34.96164384,79
1542173,Outflow Risk,0.0001,0.9417,0.0583,0.9418,0.0,0.0,1170051.28,1,0,0,15.80821918,74
139840,Outflow Risk,0.0,0.9392,0.0607,0.9392,0.0,0.0,96875.0,0,0,0,26.27945205,61
